team_key,month_key,date_key,planned_headcount,plan,team_id,team_name,country_code,department_code,actual,gross_margin,allocated_target,active_reps,ramping_reps,commission,year,achievement,plan_achievement,variance_to_target,variance_to_plan,capacity_gap,vacant_seats,commission_to_revenue,ytd_actual,ytd_target,ytd_plan,ytd_achievement,mom_growth,team_rank
1,202505,20250501,9,796536.0,T01,Egypt Enterprise,EG,ENT,632684.42,308270.42,796536.0,9,0,4253.376275,2025,0.7942948215774304,0.7942948215774304,-163851.57999999996,-163851.57999999996,0.0,0,0.006722745401253913,3034497.16,3599457.68,3847268.88,0.8430428775037022,0.46332512105630314,7.0
1,202506,20250601,9,828397.44,T01,Egypt Enterprise,EG,ENT,825146.69,409710.69,828397.4400000001,9,0,8423.809975,2025,0.9960758570185826,0.9960758570185828,-3250.7500000001164,-3250.75,-1.1641532182693481e-10,0,0.010208863559762932,3859643.8499999996,4427855.12,4675666.32,0.871673472911643,0.3041994775215105,3.0
1,202507,20250701,9,756709.2,T01,Egypt Enterprise,EG,ENT,730839.03,342433.03,756709.2000000001,9,0,5626.350100000001,2025,0.9658122697596381,0.9658122697596383,-25870.170000000042,-25870.169999999925,-1.1641532182693481e-10,0,0.007698480607966436,4590482.88,5184564.32,5432375.52,0.8854134304577399,-0.11429199334242003,2.0
1,202508,20250801,9,732813.12,T01,Egypt Enterprise,EG,ENT,478945.85,221216.85,732813.1199999999,9,0,4347.518174999999,2025,0.653571609089095,0.6535716090890948,-253867.2699999999,-253867.27000000002,1.1641532182693481e-10,0,0.009077264527921057,5069428.7299999995,5917377.44,6165188.64,0.8567019395673363,-0.3446630101296041,7.0
1,202509,20250901,9,796536.0,T01,Egypt Enterprise,EG,ENT,721249.79,353573.29,796536.0,9,0,7180.2558500000005,2025,0.9054829787981963,0.9054829787981963,-75286.20999999996,-75286.20999999996,0.0,0,0.009955296971386293,5790678.52,6713913.44,6961724.64,0.8624893025132596,0.5059109291791547,6.0
1,202510,20251001,9,828397.44,T01,Egypt Enterprise,EG,ENT,673295.3099999999,313402.31,828397.4400000001,9,0,4662.783675,2025,0.8127684580966352,0.8127684580966353,-155102.13000000012,-155102.13,-1.1641532182693481e-10,0,0.006925317324726352,6463973.83,7542310.88,7790122.08,0.8570282944900304,-0.06648803322355226,8.0
1,202511,20251101,9,860258.88,T01,Egypt Enterprise,EG,ENT,857862.74,416140.24,860258.8800000001,9,0,9488.682374999999,2025,0.9972146291590734,0.9972146291590736,-2396.1400000001304,-2396.140000000014,-1.1641532182693481e-10,0,0.011060839843679419,7321836.57,8402569.76,8650380.959999999,0.8713806346309941,0.2741255245042477,4.0
1,202512,20251201,9,908051.04,T01,Egypt Enterprise,EG,ENT,596918.98,293765.98,908051.04,9,0,3569.01635,2025,0.6573628063902663,0.6573628063902663,-311132.06000000006,-311132.06000000006,0.0,0,0.005979063272539935,7918755.55,9310620.8,9558432.0,0.8505077932075162,-0.3041789179467102,8.0
2,202401,20240101,11,386812.8,T02,Egypt SME,EG,SME,394866.74,190039.24,386812.80000000005,11,0,3870.4794500000003,2024,1.020821286162195,1.0208212861621953,8053.939999999944,8053.940000000002,-5.820766091346741e-11,0,0.00980198902039711,394866.74,386812.80000000005,386812.8,1.020821286162195,,1.0
2,202402,20240201,11,417582.0,T02,Egypt SME,EG,SME,493216.67,234202.17,417582.0,11,0,5196.1161,2024,1.1811253119147855,1.1811253119147855,75634.66999999998,75634.66999999998,0.0,0,0.010535159121852065,888083.4099999999,804394.8,804394.8,1.1040392230282938,0.24907119298019376,1.0
2,202403,20240301,11,439560.0,T02,Egypt SME,EG,SME,476915.85,221092.35,439560.0,11,0,3817.64555,2024,1.0849846437346438,1.0849846437346438,37355.84999999998,37355.84999999998,0.0,0,0.008004861968835804,1364999.26,1243954.8,1243954.8,1.0973061561400783,-0.033050018362112556,3.0
2,202404,20240401,11,439560.0,T02,Egypt SME,EG,SME,493608.47,241062.97,399600.0,11,0,4947.99885,2024,1.2352564314314314,1.1229603922103921,94008.46999999997,54048.46999999997,39960.0,0,0.010024136842708555,1858607.73,1643554.8,1683514.8,1.1308462182094567,0.035001185219572795,1.0
2,202405,20240501,11,439560.0,T02,Egypt SME,EG,SME,478545.07,228044.07,439560.0,11,0,4665.929475,2024,1.088691122941123,1.088691122941123,38985.07000000001,38985.07000000001,0.0,0,0.009750240400554121,2337152.8,2083114.8,2123074.8,1.1219510321754709,-0.03051689935547493,4.0
2,202406,20240601,11,457142.4,T02,Egypt SME,EG,SME,486763.58999999997,221028.59,457142.4,11,0,5057.611725000001,2024,1.0647964179214178,1.0647964179214178,29621.189999999944,29621.189999999944,0.0,0,0.01039028355633584,2823916.3899999997,2540257.2,2580217.2,1.1116655392217762,0.017173972767079097,7.0
2,202407,20240701,11,417582.0,T02,Egypt SME,EG,SME,400746.59,184872.09,417582.0,11,0,2865.488225,2024,0.9596835831046358,0.9596835831046358,-16835.409999999974,-16835.409999999974,0.0,0,0.007150374567129816,3224662.98,2957839.2,2997799.2,1.0902090215046172,-0.17671206673449003,5.0
2,202408,20240801,11,404395.2,T02,Egypt SME,EG,SME,423004.34,197726.84,404395.19999999995,11,0,4289.53985,2024,1.0460172128650391,1.046017212865039,18609.140000000072,18609.140000000014,5.820766091346741e-11,0,0.010140652103002063,3647667.32,3362234.4,3402194.4,1.0848938194196098,0.055540709653948646,3.0
2,202409,20240901,11,439560.0,T02,Egypt SME,EG,SME,416209.55,197562.05,399600.0,11,0,3681.2137000000002,2024,1.0415654404404404,0.9468776731276731,16609.54999999999,-23350.45000000001,39960.0,0,0.008844616131465508,4063876.87,3761834.4,3841754.4,1.080291272258024,-0.01606316852446487,6.0
2,202410,20241001,11,457142.4,T02,Egypt SME,EG,SME,359281.27,172859.27,374025.60000000003,9,0,3024.44955,2024,0.9605793560654672,0.785928564053564,-14744.330000000016,-97861.13,83116.79999999999,2,0.00841805516329866,4423158.14,4135860.0,4298896.8,1.0694651511414797,-0.13677792832961178,6.0
2,202411,20241101,11,474724.8,T02,Egypt SME,EG,SME,350372.62,154876.12,388411.2,9,0,2886.664425,2024,0.9020662123028378,0.7380541737023218,-38038.580000000016,-124352.18,86313.59999999998,2,0.008238841336974332,4773530.76,4524271.2,4773621.6,1.0550938590949188,-0.024795754034158315,7.0
2,202412,20241201,11,501098.4,T02,Egypt SME,EG,SME,535636.6,248607.6,473765.76,11,1,5481.401475000001,2024,1.1305937347604014,1.068924985591652,61870.83999999997,34538.19999999995,27332.640000000014,0,0.010233433404289402,5309167.359999999,4998036.96,5274720.0,1.0622505200521766,0.5287627212423162,6.0
2,202501,20250101,12,485274.24,T02,Egypt SME,EG,SME,492006.28,217228.78,463032.50999999995,13,3,4509.8031,2025,1.062573943242128,1.0138726506480131,28973.770000000077,6732.040000000037,22241.73000000004,0,0.009166149464596264,492006.28,463032.50999999995,485274.24,1.062573943242128,-0.08145507607209804,3.0
2,202502,20250201,12,523875.6,T02,Egypt SME,EG,SME,526064.85,235776.85,530424.03,13,3,5483.7696000000005,2025,0.9917817071749181,1.0041789501171652,-4359.180000000051,2189.25,-6548.430000000051,0,0.010424132309923388,1018071.13,993456.54,1009149.84,1.0247767154464553,0.06922385218335007,3.0
2,202503,20250301,12,551448.0,T02,Egypt SME,EG,SME,513380.36,239890.86,583615.8,13,2,3704.9613249999998,2025,0.8796546632219346,0.9309678519098809,-70235.44000000006,-38067.640000000014,-32167.800000000047,0,0.007216795993130707,1531451.49,1577072.34,1560597.8399999999,0.9710724430053728,-0.024112027252913764,3.0
2,202504,20250401,12,551448.0,T02,Egypt SME,EG,SME,522599.56,244855.56,597402.0,13,0,3622.1558250000003,2025,0.8747870947870948,0.947686019352686,-74802.44,-28848.440000000002,-45954.0,0,0.006931034968724429,2054051.05,2174474.34,2112045.84,0.9446195856236226,0.01795783539518343,6.0
2,202505,20250501,12,551448.0,T02,Egypt SME,EG,SME,605093.12,286103.12,597402.0,13,0,5902.825575,2025,1.0128742789612355,1.0972804688746718,7691.119999999995,53645.119999999995,-45954.0,0,0.009755234987632977,2659144.17,2771876.34,2663493.84,0.9593300147004393,0.15785233343862745,5.0
2,202506,20250601,12,573505.92,T02,Egypt SME,EG,SME,595680.88,279595.88,621298.0800000001,13,0,3637.234225,2025,0.9587682614438466,1.0386656165641672,-25617.20000000007,22174.959999999963,-47792.16000000003,0,0.006106011368033166,3254825.05,3393174.42,3236999.76,0.9592271563806024,-0.015555027298938701,5.0
2,202507,20250701,12,523875.6,T02,Egypt SME,EG,SME,456671.23,218096.73,567531.9,13,0,3685.95125,2025,0.8046617820073197,0.8717169305079298,-110860.67000000004,-67204.37,-43656.30000000005,0,0.008071345440351037,3711496.28,3960706.3200000003,3760875.36,0.937079394465177,-0.2333626185886645,6.0
2,202508,20250801,12,507332.16,T02,Egypt SME,EG,SME,499442.48,235119.48,549609.84,13,0,3682.3552,2025,0.9087218671339654,0.9844486893951292,-50167.359999999986,-7889.679999999993,-42277.67999999999,0,0.007372931513554874,4210938.76,4510316.16,4268207.52,0.9336238548740671,0.09365873562913084,1.0
2,202509,20250901,12,551448.0,T02,Egypt SME,EG,SME,612038.15,282456.65,597402.0,13,0,5685.397325,2025,1.0244996668909714,1.1098746391318854,14636.150000000023,60590.15000000002,-45954.0,0,0.009289285847622406,4822976.91,5107718.16,4819655.52,0.94425274827615,0.2254427176478862,3.0
2,202510,20251001,12,573505.92,T02,Egypt SME,EG,SME,565648.7,249689.2,621298.0800000001,13,0,3757.6292750000002,2025,0.9104304651963513,0.9862996706293806,-55649.38000000012,-7857.2200000000885,-47792.16000000003,0,0.006643044127918972,5388625.609999999,5729016.24,5393161.44,0.9405848027409326,-0.07579503009738865,4.0
2,202511,20251101,12,595563.84,T02,Egypt SME,EG,SME,588253.93,271677.93,645194.16,13,0,3920.000025,2025,0.9117471398067212,0.987726068123948,-56940.22999999998,-7309.909999999916,-49630.320000000065,0,0.0066637889270030025,5976879.54,6374210.4,5988725.28,0.9376658699562223,0.039963373026403314,6.0
2,202512,20251201,12,628650.72,T02,Egypt SME,EG,SME,693797.53,321196.53,681038.28,13,0,6206.006825,2025,1.0187349968051722,1.10362957987227,12759.25,65146.810000000056,-52387.560000000056,0,0.008944982587355132,6670677.07,7055248.680000001,6617376.0,0.945491416753293,0.17941843584453396,4.0
3,202401,20240101,7,278062.4,T03,Egypt Channel,EG,CHN,221943.57,73952.57,278062.39999999997,7,0,2018.2078499999998,2024,0.7981790058634323,0.798179005863432,-56118.82999999996,-56118.830000000016,5.820766091346741e-11,0,0.009093337779508546,221943.57,278062.39999999997,278062.4,0.7981790058634323,,8.0
3,202402,20240201,7,300181.0,T03,Egypt Channel,EG,CHN,331435.35,105768.35,300181.0,7,0,2858.7162,2024,1.1041183485963468,1.1041183485963468,31254.349999999977,31254.349999999977,0.0,0,0.00862526040146291,553378.9199999999,578243.3999999999,578243.4,0.9569999761346174,0.49333161577963247,5.0
3,202403,20240301,7,315980.0,T03,Egypt Channel,EG,CHN,420479.29,127994.29,315980.0,7,0,4980.87105,2024,1.3307148870181655,1.3307148870181655,104499.28999999998,104499.28999999998,0.0,0,0.011845698869021587,973858.21,894223.3999999999,894223.4,1.0890547149627263,0.2686615655209983,1.0
3,202404,20240401,7,315980.0,T03,Egypt Channel,EG,CHN,261799.65,74049.65,315980.0,7,0,2529.64905,2024,0.828532343819229,0.828532343819229,-54180.350000000006,-54180.350000000006,0.0,0,0.009662537936930015,1235657.8599999999,1210203.4,1210203.4,1.021033208136748,-0.37737801545469696,8.0
3,202405,20240501,7,315980.0,T03,Egypt Channel,EG,CHN,307453.33,100684.83,315980.0,7,0,2250.229375,2024,0.9730151591872904,0.9730151591872904,-8526.669999999984,-8526.669999999984,0.0,0,0.0073189299169405635,1543111.19,1526183.4,1526183.4,1.0110915830954523,0.1743840375646034,8.0
3,202406,20240601,7,328619.2,T03,Egypt Channel,EG,CHN,406362.47000000003,141733.97,328619.2,7,0,5255.415575,2024,1.2365755561452283,1.2365755561452283,77743.27000000002,77743.27000000002,0.0,0,0.012932827125989267,1949473.66,1854802.6,1854802.6,1.0510410433972865,0.3217045656978248,4.0
3,202407,20240701,7,300181.0,T03,Egypt Channel,EG,CHN,369645.23,123029.23,300181.0,7,0,2419.1760999999997,2024,1.2314078172835723,1.2314078172835723,69464.22999999998,69464.22999999998,0.0,0,0.0065445889833341,2319118.89,2154983.6,2154983.6,1.0761654473843791,-0.09035588350469483,2.0
3,202408,20240801,7,290701.6,T03,Egypt Channel,EG,CHN,308399.36,90974.36,290701.60000000003,7,0,2893.178175,2024,1.0608794722836061,1.0608794722836064,17697.75999999995,17697.76000000001,-5.820766091346741e-11,0,0.009381271656983985,2627518.25,2445685.2,2445685.2,1.0743485097755017,-0.16568824653844444,2.0
3,202409,20240901,7,315980.0,T03,Egypt Channel,EG,CHN,298327.96,114688.46,315980.0,7,0,2412.57075,2024,0.944135578201152,0.944135578201152,-17652.03999999998,-17652.03999999998,0.0,0,0.00808697498551594,2925846.21,2761665.2,2761665.2,1.059450005018711,-0.03265700681090897,7.0
3,202410,20241001,7,328619.2,T03,Egypt Channel,EG,CHN,334786.26,109703.76,328619.2,7,0,3775.3806749999994,2024,1.0187665845452731,1.0187665845452731,6167.059999999998,6167.059999999998,0.0,0,0.011276988114745208,3260632.4699999997,3090284.4,3090284.4,1.0551237517168321,0.12220879330251172,4.0
3,202411,20241101,7,341258.4,T03,Egypt Channel,EG,CHN,428663.06,133864.06,341258.39999999997,7,0,4694.015775,2024,1.256124567190141,1.2561245671901409,87404.66000000003,87404.65999999997,5.820766091346741e-11,0,0.010950362214556112,3689295.53,3431542.8,3431542.8,1.0751127830898686,0.28040816250941714,2.0
3,202412,20241201,7,360217.2,T03,Egypt Channel,EG,CHN,398677.0,141640.0,360217.2,7,0,2272.498025,2024,1.1067683608667216,1.1067683608667216,38459.79999999999,38459.79999999999,0.0,0,0.005700098137088419,4087972.53,3791760.0,3791760.0,1.0781200629786696,-0.06995251701884458,7.0
3,202501,20250101,7,319771.76,T03,Egypt Channel,EG,CHN,254425.86,94099.86,319771.76,7,0,1027.8378,2025,0.7956483086561489,0.7956483086561489,-65345.90000000002,-65345.90000000002,0.0,0,0.004039832271766714,254425.86,319771.76,319771.76,0.7956483086561489,-0.36182458481427326,7.0
3,202502,20250201,7,345208.15,T03,Egypt Channel,EG,CHN,191565.06,63361.56,345208.14999999997,7,0,606.1587,2025,0.5549262379813455,0.5549262379813454,-153643.08999999997,-153643.09000000003,5.820766091346741e-11,0,0.003164244565266756,445990.92,664979.9099999999,664979.91,0.6706832992894478,-0.2470692248028561,8.0
3,202503,20250301,7,363377.0,T03,Egypt Channel,EG,CHN,203577.33,50915.33,363377.0,7,0,604.10875,2025,0.5602372467162203,0.5602372467162203,-159799.67,-159799.67,0.0,0,0.002967465729116302,649568.25,1028356.9099999999,1028356.91,0.6316564255886608,0.06270595483330828,8.0
3,202504,20250401,7,363377.0,T03,Egypt Channel,EG,CHN,420183.99,122225.49,311466.0,6,0,4671.99,2025,1.349052512954865,1.1563307253898842,108717.98999999999,56806.98999999999,51911.0,1,0.011118914835379615,1069752.24,1339822.91,1391733.9100000001,0.798428084798162,1.0640018709352363,1.0
3,202505,20250501,7,363377.0,T03,Egypt Channel,EG,CHN,369367.11,131311.61000000002,332230.4,7,1,4527.175675,2025,1.111779987623047,1.0164845601125,37136.70999999996,5990.109999999986,31146.599999999977,0,0.012256574969547237,1439119.35,1672053.31,1755110.9100000001,0.8606898723821192,-0.12093959124906212,3.0
3,202506,20250601,7,377912.08,T03,Egypt Channel,EG,CHN,337044.22,103527.72,359016.48,7,1,3447.9168749999994,2025,0.9387987426092529,0.8918588154154796,-21972.26000000001,-40867.860000000044,18895.600000000035,0,0.010229865015931736,1776163.5699999998,2031069.79,2133022.99,0.874496572567307,-0.08750884722789751,6.0
3,202507,20250701,7,345208.15,T03,Egypt Channel,EG,CHN,161987.23,51486.23,288495.38,6,1,935.539725,2025,0.561489858173812,0.46924509169322914,-126508.15,-183220.92,56712.77000000002,1,0.005775391831812915,1938150.8,2319565.17,2478231.14,0.835566435065931,-0.5193887911799822,8.0
3,202508,20250801,7,334306.84,T03,Egypt Channel,EG,CHN,199704.99,72364.49,286548.72000000003,6,0,888.0635000000001,2025,0.6969320609772746,0.5973703379805211,-86843.73000000004,-134601.85000000003,47758.119999999995,1,0.004446876865720782,2137855.79,2606113.89,2812537.98,0.8203232399793549,0.23284403344634005,5.0
3,202509,20250901,7,363377.0,T03,Egypt Channel,EG,CHN,304448.83,105643.83,332230.4,7,1,2417.7787499999995,2025,0.916378603523338,0.8378318660784805,-27781.570000000007,-58928.169999999984,31146.599999999977,0,0.007941494634746993,2442304.62,2938344.29,3175914.98,0.8311839522386262,0.5244928531830879,4.0
3,202510,20251001,7,377912.08,T03,Egypt Channel,EG,CHN,294561.05,92199.55,305029.04000000004,6,1,2410.58835,2025,0.9656819888362104,0.7794433297818899,-10467.990000000049,-83351.03000000003,72883.03999999998,1,0.008183662945253625,2736865.67,3243373.33,3553827.06,0.8438330687019616,-0.03247764164506734,2.0
3,202511,20251101,7,392447.16,T03,Egypt Channel,EG,CHN,372432.26,130996.76,350399.25,7,2,4165.0848750000005,2025,1.0628797293373202,0.9489997583368931,22033.01000000001,-20014.899999999965,42047.909999999974,0,0.011183469646265338,3109297.93,3593772.58,3946274.22,0.8651905096343075,0.2643635674166697,3.0
3,202512,20251201,7,414249.78,T03,Egypt Channel,EG,CHN,379973.15,124838.15,393537.29000000004,7,1,4129.869000000001,2025,0.965532770731841,0.9172561298644504,-13564.140000000014,-34276.630000000005,20712.48999999999,0,0.010868844285444906,3489271.08,3987309.87,4360524.0,0.8750940342642595,0.020247682088549507,5.0
4,202401,20240101,10,1025024.0,T04,KSA Enterprise,SA,ENT,996354.35,443181.85,1025024.0,10,0,8932.70265,2024,0.9720302646572178,0.9720302646572178,-28669.650000000023,-28669.650000000023,0.0,0,0.00896538731426224,996354.35,1025024.0,1025024.0,0.9720302646572178,,2.0
4,202402,20240201,10,1106560.0,T04,KSA Enterprise,SA,ENT,1228902.14,597760.14,1106560.0,10,0,12410.85255,2024,1.110560782967033,1.110560782967033,122342.1399999999,122342.1399999999,0.0,0,0.010099138203144476,2225256.4899999998,2131584.0,2131584.0,1.0439450145994715,0.23339867989736776,4.0
4,202403,20240301,10,1164800.0,T04,KSA Enterprise,SA,ENT,741139.5599999999,358995.56,1048320.0,9,0,3914.115075,2024,0.7069783653846153,0.6362805288461538,-307180.44000000006,-423660.44000000006,116480.0,1,0.005281211915067657,2966396.05,3179904.0,3296384.0,0.9328571082649035,-0.3969092119898172,8.0
4,202404,20240401,10,1164800.0,T04,KSA Enterprise,SA,ENT,908278.45,470282.95,1048320.0,9,0,8365.21565,2024,0.866413356608669,0.7797720209478022,-140041.55000000005,-256521.55000000005,116480.0,1,0.009209968209638797,3874674.5,4228224.0,4461184.0,0.9163834508294736,0.22551608228819958,7.0
4,202405,20240501,10,1164800.0,T04,KSA Enterprise,SA,ENT,1180940.78,576767.28,1094912.0,10,1,11499.018575,2024,1.0785714103051205,1.0138571256868132,86028.78000000003,16140.780000000028,69888.0,0,0.009737167832412392,5055615.279999999,5323136.0,5625984.0,0.9497437750979872,0.30019685042621025,5.0
4,202406,20240601,10,1211392.0,T04,KSA Enterprise,SA,ENT,1182206.6,569034.6,1047854.08,9,1,10900.0481,2024,1.1282168219452848,0.9759075509826712,134352.52000000014,-29185.399999999907,163537.92000000004,1,0.009220087334988655,6237821.88,6370990.08,6837376.0,0.9790977229083991,0.0010718742391130445,5.0
4,202407,20240701,10,1106560.0,T04,KSA Enterprise,SA,ENT,759529.0,362589.5,979305.6,9,1,8800.434225,2024,0.7755791450595197,0.6863875433776749,-219776.59999999998,-347031.0,127254.40000000002,1,0.011586699421615238,6997350.88,7350295.68,7943936.0,0.9519822310059778,-0.35753276965295244,7.0
4,202408,20240801,10,1071616.0,T04,KSA Enterprise,SA,ENT,868292.9600000001,426745.96,964454.4,9,0,6797.52315,2024,0.9002944670064236,0.8102650203057813,-96161.43999999994,-203323.03999999992,107161.59999999998,1,0.00782860562407416,7865643.84,8314750.08,9015552.0,0.9459868022876281,0.1431992195163056,5.0
4,202409,20240901,10,1164800.0,T04,KSA Enterprise,SA,ENT,1147413.76,532975.76,1094912.0,10,1,10777.7503,2024,1.0479506663549216,0.9850736263736264,52501.76000000001,-17386.23999999999,69888.0,0,0.009393080923136218,9013057.6,9409662.08,10180352.0,0.9578513578247434,0.3214592457366001,5.0
4,202410,20241001,10,1211392.0,T04,KSA Enterprise,SA,ENT,1122913.57,512765.57,1168993.28,10,1,9232.045825,2024,0.9605817152344965,0.9269613552012892,-46079.70999999996,-88478.42999999993,42398.71999999997,0,0.008221510605664867,10135971.17,10578655.36,11391744.0,0.958153075704321,-0.02135253284743591,5.0
4,202411,20241101,10,1257984.0,T04,KSA Enterprise,SA,ENT,1373505.15,661016.65,1239114.24,10,1,11527.505249999998,2024,1.1084572395843018,1.0918303809905372,134390.90999999992,115521.1499999999,18869.76000000001,0,0.00839276449018047,11509476.32,11817769.6,12649728.0,0.9739127356146798,0.2231619482521703,4.0
4,202412,20241201,10,1327872.0,T04,KSA Enterprise,SA,ENT,1217318.23,591010.23,1327872.0,10,0,10218.58635,2024,0.9167436545088683,0.9167436545088683,-110553.77000000002,-110553.77000000002,0.0,0,0.008394342660916201,12726794.55,13145641.6,13977600.0,0.9681379530383668,-0.11371411312145421,8.0
4,202501,20250101,11,1296655.36,T04,KSA Enterprise,SA,ENT,1209989.37,584661.87,1178777.5999999999,10,0,11169.898549999998,2025,1.0264780820402426,0.9331618927638567,31211.77000000025,-86665.98999999999,117877.76000000024,1,0.009231402214715322,1209989.37,1178777.5999999999,1296655.36,1.0264780820402426,-0.006020496382445426,4.0
4,202502,20250201,11,1399798.4,T04,KSA Enterprise,SA,ENT,1073102.87,501417.87,1272544.0,10,0,8589.671999999999,2025,0.8432736864108432,0.7666124421916757,-199441.1299999999,-326695.5299999998,127254.3999999999,1,0.008004518709375921,2283092.24,2451321.5999999996,2696453.76,0.9313719750195162,-0.11313033270697245,5.0
